transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status,customer_name,birth_date,gender,prefectures,type,product_name,brand,category,color,price
202011050007-1,2020-11-05,C-003222,PUNR3,9,888660,2020-11-13,,配達済み,水口 紀子,1973-04-23,女,東京都,法人,Puter-K2,puter,ノートPC,Red,98740
202011050009-1,2020-11-05,C-003764,CADB7,1,234800,2020-11-14,,配達済み,日比野 浩治,1981-03-25,男,東京都,個人,Caps-XC5,caps,デスクトップ,Black,234800
202011060000-1,2020-11-06,C-000222,CADB5,4,779200,2020-11-18,,配達済み,森田 かりん,1985-09-10,女,埼玉県,法人,Caps-B3P,caps,デスクトップ,Black,194800
202011060000-2,2020-11-06,C-000222,INNG7,1,191800,2020-11-16,,配達済み,森田 かりん,1985-09-10,女,埼玉県,法人,Inter-Q5H,Inter,ノートPC,Gold,191800
202011070002-1,2020-11-07,C-000268,ID23,2,39960,2020-11-17,,配達済み,山田 拓二,1977-08-24,男,東京都,法人,Display-23,ディスプレイ,周辺機器,,19980
202011070004-1,2020-11-07,C-000552,CANB3,2,299600,2020-11-15,,配達済み,高萩 奈生子,1981-05-10,女,群馬県,個人,Caps-A3,caps,ノートPC,Black,149800
202011070005-1,2020-11-07,C-000599,TADB3,1,45342,2020-11-17,,配達済み,竹下 美智子,1993-07-30,女,沖縄県,個人,Tablet-E2,Tab,タブレット,Black,45342
202011070007-1,2020-11-07,C-000765,ZEDB5,1,178900,2020-11-18,,配達済み,美馬 晃佑,1987-12-24,男,岡山県,個人,Zerace-L5,zerace,デスクトップ,Black,178900
202011070008-1,2020-11-07,C-000924,TADB5,1,124342,2020-11-16,,配達済み,谷川 純一,1974-08-27,男,東京都,個人,Tablet-E3,Tab,タブレット,Black,124342
202011070009-1,2020-11-07,C-000991,ZENB9,1,279900,2020-11-19,,配達済み,川上 亮太,2005-06-21,男,東京都,個人,Zerace-J9,zerace,ノートPC,Black,279900
202011070011-1,2020-11-07,C-001392,CADB3,2,349800,2020-11-17,,配達済み,川嶋 直久,1981-03-12,男,大阪府,法人,Caps-B3,caps,デスクトップ,Black,174900
202011070013-1,2020-11-07,C-001392,CANB5,4,799200,2020-11-14,,配達済み,川嶋 直久,1981-03-12,男,大阪府,法人,Caps-A3P,caps,ノートPC,Black,199800
202011070015-1,2020-11-07,C-001774,ZEDB7,2,433800,2020-11-16,,配達済み,池上 雅也,1971-12-18,男,千葉県,法人,Zerace-L7,zerace,デスクトップ,Black,216900
202011070016-1,2020-11-07,C-002410,ZENB3,2,309600,2020-11-15,,配達済み,山口 広一,1983-07-08,男,東京都,法人,Zerace-J3,zerace,ノートPC,Black,154800
202011070019-1,2020-11-07,C-002767,CANB11,1,289900,2020-11-15,,配達済み,野島 英行,1980-07-08,男,広島県,個人,Caps-X5PH,caps,ノートPC,Black,289900
202011070020-1,2020-11-07,C-002774,IMU,5,6150,2020-11-16,,配達済み,伏見 誠也,1990-02-06,男,愛知県,法人,USBマウス,マウス,周辺機器,,1230
202011070020-2,2020-11-07,C-002774,ZEDB7,2,433800,2020-11-14,,配達済み,伏見 誠也,1990-02-06,男,愛知県,法人,Zerace-L7,zerace,デスクトップ,Black,216900
202011070023-1,2020-11-07,C-002777,CANB13,1,349800,2020-11-16,,配達済み,清水 勝彦,2000-05-02,男,北海道,個人,Caps-X10,caps,ノートPC,Black,349800
202011070028-1,2020-11-07,C-002850,ID23,1,19980,2020-11-16,,配達済み,市川 敬文,1995-03-27,男,東京都,法人,Display-23,ディスプレイ,周辺機器,,19980
202011070029-1,2020-11-07,C-003326,ID16,3,48900,2020-11-16,,配達済み,庄 佳代,2001-07-04,女,東京都,法人,Display-16,ディスプレイ,周辺機器,,16300
202011070030-1,2020-11-07,C-003560,INNG7,1,191800,2020-11-14,,配達済み,本間 由香,2004-01-07,女,大阪府,法人,Inter-Q5H,Inter,ノートPC,Gold,191800
202011070031-1,2020-11-07,C-003771,CANB7,2,459800,2020-11-15,,配達済み,石井 華,2003-08-06,女,北海道,法人,Caps-X5,caps,ノートPC,Black,229900
202011080000-1,2020-11-08,C-000122,INDB5,4,619200,2020-11-15,,配達済み,二口 亜希子,1976-12-29,女,東京都,法人,Inter-W5,Inter,デスクトップ,Black,154800
202011080002-1,2020-11-08,C-000186,PUNW1,4,271200,2020-11-18,,配達済み,小池 健,1980-06-06,男,東京都,法人,Puter-K1,puter,ノートPC,White,67800
202011080003-1,2020-11-08,C-000197,INDB5,1,154800,2020-11-17,,配達済み,江本 大樹,1998-05-28,男,福岡県,法人,Inter-W5,Inter,デスクトップ,Black,154800
202011080004-1,2020-11-08,C-000242,PUNR3,4,394960,2020-11-17,,配達済み,佐藤 里紗,1998-09-10,女,東京都,法人,Puter-K2,puter,ノートPC,Red,98740
202011080005-1,2020-11-08,C-000477,VEDB5,5,1124000,2020-11-20,,配達済み,古庄 勇介,1972-07-15,男,神奈川県,法人,Verge-T5,verge,デスクトップ,Black,224800
202011080006-1,2020-11-08,C-000911,CANB5,3,599400,2020-11-17,,配達済み,竹内 大地,1975-11-21,男,愛媛県,法人,Caps-A3P,caps,ノートPC,Black,199800
202011080010-1,2020-11-08,C-001191,INDB7,1,184800,2020-11-19,,配達済み,畠山 光信,2006-03-28,男,兵庫県,個人,Inter-W5H,Inter,デスクトップ,Black,184800
202011080012-1,2020-11-08,C-001301,INNG5,5,849000,2020-11-16,,配達済み,安藤 景,1997-08-06,その他・不明,東京都,法人,Inter-Q5,Inter,ノートPC,Gold,169800
202011080018-1,2020-11-08,C-001359,PUDB3,2,179880,2020-11-19,,配達済み,牟田 太亮,1997-01-14,男,東京都,法人,Puter-M2,puter,デスクトップ,Black,89940
202011080019-1,2020-11-08,C-001468,INNB7,1,181800,2020-11-20,,配達済み,濱 明人,1984-06-29,男,東京都,個人,Inter-Q5H,Inter,ノートPC,Black,181800
202011080020-1,2020-11-08,C-003442,VEDB7,2,457800,2020-11-20,,配達済み,和泉 佳幸,2004-11-07,男,大阪府,個人,Verge-T7,verge,デスクトップ,Black,228900
202011090000-1,2020-11-09,C-001127,VEDB5,3,674400,2020-11-18,,配達済み,橋本 尭,1990-06-15,男,大阪府,法人,Verge-T5,verge,デスクトップ,Black,224800
202011090005-1,2020-11-09,C-001385,INNG7,1,191800,2020-11-19,,配達済み,手塚 いづみ,1994-05-28,女,神奈川県,個人,Inter-Q5H,Inter,ノートPC,Gold,191800
202011090006-1,2020-11-09,C-002315,ZENB9,1,279900,2020-11-22,,配達済み,山田 恵,1981-05-05,女,東京都,個人,Zerace-J9,zerace,ノートPC,Black,279900
202011090007-1,2020-11-09,C-003588,INNS5,0,0,2020-11-19,,配達済み,佐藤 潤一,1979-10-15,男,愛知県,個人,Inter-Q5,Inter,ノートPC,Silver,159800
202011100000-1,2020-11-10,C-002610,ZENB1,2,207600,2020-11-19,,配達済み,鈴木 博志,1983-09-11,男,大阪府,法人,Zerace-J1,zerace,ノートPC,Black,103800
202011100000-2,2020-11-10,C-002610,INDB7,1,184800,2020-11-21,,配達済み,鈴木 博志,1983-09-11,男,大阪府,法人,Inter-W5H,Inter,デスクトップ,Black,184800
202011100001-1,2020-11-10,C-003573,TADB3,1,45342,2020-11-18,,配達済み,土橋 拓,1998-02-27,男,大阪府,個人,Tablet-E2,Tab,タブレット,Black,45342
202011100004-1,2020-11-10,C-003585,INDB3,13,1518400,2020-11-19,,配達済み,宮崎 秀昭,1995-03-05,男,東京都,法人,Inter-C3,Inter,デスクトップ,Black,116800
202011120000-1,2020-11-12,C-000078,INNS9,2,439600,2020-11-22,,配達済み,加藤 貴大,1983-03-26,男,沖縄県,個人,Inter-Q5HP,Inter,ノートPC,Silver,219800
202011120001-1,2020-11-12,C-000304,INNS3,0,0,2020-11-22,,配達済み,青木 晃久,1995-10-27,その他・不明,福岡県,個人,Inter-V3,Inter,ノートPC,Silver,126800
202011120002-1,2020-11-12,C-001005,ZENB3,2,309600,2020-11-22,,配達済み,前川 翔吾,2000-11-07,その他・不明,大阪府,法人,Zerace-J3,zerace,ノートPC,Black,154800
202011120004-1,2020-11-12,C-001050,VEDB15,3,2549400,2020-11-21,,配達済み,熊谷 みゆき,1981-08-19,女,千葉県,法人,Verge-T9H3,verge,デスクトップ,Black,849800
202011120005-1,2020-11-12,C-001142,CANB13,0,0,2020-11-22,,配達済み,湯川 光治,2004-10-26,男,福岡県,個人,Caps-X10,caps,ノートPC,Black,349800
202011120007-1,2020-11-12,C-001281,INNG9,1,229800,2020-11-22,,配達済み,奥 直幸,1976-04-27,男,北海道,法人,Inter-Q5HP,Inter,ノートPC,Gold,229800
202011120008-1,2020-11-12,C-001501,INNB1,8,598400,2020-11-21,,配達済み,白石 由佳,1981-02-18,女,大阪府,法人,Inter-V1,Inter,ノートPC,Black,74800
202011120010-1,2020-11-12,C-001582,ID16,1,16300,2020-11-23,,配達済み,鈴木 泰幸,1991-10-22,男,沖縄県,個人,Display-16,ディスプレイ,周辺機器,,16300
202011120011-1,2020-11-12,C-001715,CANB11,2,579800,2020-11-20,,配達済み,川添 隆之,2000-02-25,男,愛知県,個人,Caps-X5PH,caps,ノートPC,Black,289900
202011120016-1,2020-11-12,C-002143,INNS9,3,659400,2020-11-22,,配達済み,倉橋 暁,1973-10-16,男,新潟県,個人,Inter-Q5HP,Inter,ノートPC,Silver,219800
202011120016-2,2020-11-12,C-002143,ID16,1,16300,2020-11-19,,配達済み,倉橋 暁,1973-10-16,男,新潟県,個人,Display-16,ディスプレイ,周辺機器,,16300
202011120019-1,2020-11-12,C-002445,TADB5,1,124342,2020-11-19,,配達済み,伊藤 彩乃,1996-02-19,女,千葉県,個人,Tablet-E3,Tab,タブレット,Black,124342
202011120020-1,2020-11-12,C-002474,ID16,1,16300,2020-11-21,,配達済み,姫田 康輔,1982-12-07,男,福岡県,法人,Display-16,ディスプレイ,周辺機器,,16300
202011120021-1,2020-11-12,C-002638,ZENB5,1,173800,2020-11-19,,配達済み,清瀬 由香,1973-08-12,女,東京都,法人,Zerace-J5,zerace,ノートPC,Black,173800
202011120028-1,2020-11-12,C-002710,CANB7,1,229900,2020-11-20,,配達済み,中島 英司,1987-06-07,男,東京都,個人,Caps-X5,caps,ノートPC,Black,229900
202011120029-1,2020-11-12,C-002854,CANB7,1,229900,2020-11-21,,配達済み,森田 正知,1979-01-05,男,茨城県,個人,Caps-X5,caps,ノートPC,Black,229900
202011120031-1,2020-11-12,C-003789,ZENB7,9,2082600,2020-11-19,,配達済み,荒井 直人,1995-08-01,男,東京都,法人,Zerace-J7,zerace,ノートPC,Black,231400
202011130000-1,2020-11-13,C-000012,ZEDB5,1,178900,2020-11-22,,配達済み,竹内 純子,1989-07-25,女,福岡県,個人,Zerace-L5,zerace,デスクトップ,Black,178900
202011130001-1,2020-11-13,C-000036,INNG5,0,0,2020-11-20,,配達済み,佐竹 和夫,1979-12-19,男,千葉県,個人,Inter-Q5,Inter,ノートPC,Gold,169800
202011130002-1,2020-11-13,C-000121,INNB9,11,2417800,2020-11-21,,配達済み,伊藤 健太郎,1994-02-18,男,神奈川県,法人,Inter-Q5HP,Inter,ノートPC,Black,219800
202011130004-1,2020-11-13,C-001261,INNB5,8,1278400,2020-11-24,,配達済み,三宅 隆昭,2004-03-06,男,大阪府,法人,Inter-Q5,Inter,ノートPC,Black,159800
202011130005-1,2020-11-13,C-001295,CADB9,1,319800,2020-11-21,,配達済み,小澤 純子,1971-11-25,その他・不明,東京都,法人,Caps-XC5P,caps,デスクトップ,Black,319800
202011130006-1,2020-11-13,C-001505,PUNR1,1,67800,2020-11-24,,配達済み,川添 順子,1985-11-04,女,東京都,個人,Puter-K1,puter,ノートPC,Red,67800
202011130007-1,2020-11-13,C-001777,INDB7,1,184800,2020-11-19,,配達済み,山田 真吾,1979-10-26,男,北海道,個人,Inter-W5H,Inter,デスクトップ,Black,184800
202011130010-1,2020-11-13,C-002394,ID23,3,59940,2020-11-27,,配達済み,菅野 愛,1982-03-29,女,東京都,法人,Display-23,ディスプレイ,周辺機器,,19980
202011130017-1,2020-11-13,C-003787,IKW,2,7562,2020-11-24,,配達済み,樋口 徹,1994-10-18,男,福井県,個人,ワイヤレスキーボード,キーボード,周辺機器,,3781
202011140001-1,2020-11-14,C-000786,CANB7,1,229900,2020-11-23,2020-12-01,キャンセル,星 祐介,1995-06-19,男,東京都,個人,Caps-X5,caps,ノートPC,Black,229900
202011140003-1,2020-11-14,C-001283,ZENB5,3,521400,2020-11-25,,配達済み,平田 匡史,1993-10-28,男,大阪府,個人,Zerace-J5,zerace,ノートPC,Black,173800
202011140005-1,2020-11-14,C-001301,ZENB3,5,774000,2020-11-25,2020-12-01,キャンセル,安藤 景,1997-08-06,その他・不明,東京都,法人,Zerace-J3,zerace,ノートPC,Black,154800
202011140006-1,2020-11-14,C-001324,INDB9,2,433600,2020-11-26,,配達済み,谷口 勉,1983-01-24,男,愛知県,個人,Inter-W5HP,Inter,デスクトップ,Black,216800
202011140007-1,2020-11-14,C-001465,ID23,12,239760,2020-11-23,,配達済み,綾部 龍一,1975-07-16,男,兵庫県,法人,Display-23,ディスプレイ,周辺機器,,19980
202011140012-1,2020-11-14,C-001580,VEDB5,2,449600,2020-11-25,,配達済み,中村 麻衣子,1973-05-26,女,東京都,法人,Verge-T5,verge,デスクトップ,Black,224800
202011140013-1,2020-11-14,C-001763,PUNS1,1,67800,2020-11-27,,配達済み,仲里 慎平,2002-06-18,男,北海道,個人,Puter-K1,puter,ノートPC,Silver,67800
202011140014-1,2020-11-14,C-002755,CADB13,4,1739200,2020-11-20,,配達済み,中村 悠司,2000-01-24,男,東京都,法人,Caps-XC10,caps,デスクトップ,Black,434800
202011140016-1,2020-11-14,C-002922,ID16,1,16300,2020-11-20,,配達済み,冨永 弘行,1982-01-14,男,岐阜県,法人,Display-16,ディスプレイ,周辺機器,,16300
202011140018-1,2020-11-14,C-003384,PUDB1,3,215400,2020-11-25,,配達済み,須貝 清,2003-03-24,男,千葉県,法人,Puter-M1,puter,デスクトップ,Black,71800
202011140021-1,2020-11-14,C-003397,CANB5,2,399600,2020-11-24,,配達済み,石塚 朋弘,1973-02-11,男,大阪府,法人,Caps-A3P,caps,ノートPC,Black,199800
202011160000-1,2020-11-16,C-000897,INNS5,3,479400,2020-11-21,,配達済み,松尾 聡美,1972-03-14,女,東京都,個人,Inter-Q5,Inter,ノートPC,Silver,159800
202011160001-1,2020-11-16,C-001040,ZEDB5,1,178900,2020-11-25,,配達済み,渡辺 菜摘,2007-03-02,その他・不明,山形県,個人,Zerace-L5,zerace,デスクトップ,Black,178900
202011160002-1,2020-11-16,C-001114,INNB3,4,507200,2020-11-25,,配達済み,石井 泰,1972-11-15,男,広島県,個人,Inter-V3,Inter,ノートPC,Black,126800
202011160004-1,2020-11-16,C-001502,CANB9,3,779400,2020-11-26,,配達済み,山口 雄太,1981-05-09,男,兵庫県,法人,Caps-X5P,caps,ノートPC,Black,259800
202011160005-1,2020-11-16,C-001724,INNB5,3,479400,2020-11-28,,配達済み,松本 健,1977-02-25,男,愛知県,法人,Inter-Q5,Inter,ノートPC,Black,159800
202011160007-1,2020-11-16,C-001910,VEDB5,1,224800,2020-11-26,,配達済み,門倉 智子,1986-05-30,女,熊本県,個人,Verge-T5,verge,デスクトップ,Black,224800
202011160009-1,2020-11-16,C-002308,TADB3,3,136026,2020-11-26,,配達済み,前川 祐一郎,1979-10-04,男,石川県,個人,Tablet-E2,Tab,タブレット,Black,45342
202011160011-1,2020-11-16,C-003133,VEDB11,1,399800,2020-11-28,,配達済み,中島 みやび,1985-09-16,女,愛知県,個人,Verge-T9H,verge,デスクトップ,Black,399800
202011170000-1,2020-11-17,C-002227,VENB7,2,619600,2020-11-28,,配達済み,細井 瞳,1997-04-14,女,福岡県,法人,Verge-U7,verge,ノートPC,Black,309800
202011170001-1,2020-11-17,C-003016,ZEDB7,4,867600,2020-11-26,,配達済み,勝目 正樹,1995-05-05,男,兵庫県,法人,Zerace-L7,zerace,デスクトップ,Black,216900
202011170002-1,2020-11-17,C-003498,VENB3,1,222800,2020-11-25,,配達済み,徳永 千明,2004-12-12,その他・不明,静岡県,個人,Verge-U3,verge,ノートPC,Black,222800
202011170006-1,2020-11-17,C-003781,INNS5,2,319600,2020-11-25,,配達済み,森岡 誠司,1980-11-20,男,福島県,個人,Inter-Q5,Inter,ノートPC,Silver,159800
202011170006-2,2020-11-17,C-003781,INNB3,1,126800,2020-11-26,,配達済み,森岡 誠司,1980-11-20,男,福島県,個人,Inter-V3,Inter,ノートPC,Black,126800
202011170006-3,2020-11-17,C-003781,INNG5,1,169800,2020-11-27,,配達済み,森岡 誠司,1980-11-20,男,福島県,個人,Inter-Q5,Inter,ノートPC,Gold,169800
202011190003-1,2020-11-19,C-000199,VEDB3,3,554400,2020-11-29,,配達済み,吉原 威,1980-02-13,男,千葉県,法人,Verge-T3,verge,デスクトップ,Black,184800
202011190004-1,2020-11-19,C-001166,TADB3,4,181368,2020-11-29,,配達済み,今村 雅俊,1983-04-14,男,大阪府,法人,Tablet-E2,Tab,タブレット,Black,45342
202011190005-1,2020-11-19,C-001477,VENB5,1,269800,2020-11-28,,配達済み,坂田 睦子,1985-09-20,女,東京都,個人,Verge-U5,verge,ノートPC,Black,269800
202011190007-1,2020-11-19,C-002010,CADB11,2,729600,2020-11-30,,配達済み,熱田 李奈,1980-02-10,女,富山県,個人,Caps-XC5PH,caps,デスクトップ,Black,364800
202011190009-1,2020-11-19,C-002071,ZENB5,2,347600,2020-12-01,,配達済み,吉田 隆則,2004-08-20,男,北海道,個人,Zerace-J5,zerace,ノートPC,Black,173800
202011190009-2,2020-11-19,C-002071,VEDB13,1,584800,2020-11-29,,配達済み,吉田 隆則,2004-08-20,男,北海道,個人,Verge-T9H2,verge,デスクトップ,Black,584800
202011210000-1,2020-11-21,C-000738,CANB11,2,579800,2020-12-01,,配達済み,久保田 智哉,1985-03-27,男,神奈川県,法人,Caps-X5PH,caps,ノートPC,Black,289900
202011210004-1,2020-11-21,C-001008,PUNS3,2,197480,2020-11-29,,配達済み,加藤 久雄,1984-12-30,男,山口県,法人,Puter-K2,puter,ノートPC,Silver,98740
202011210005-1,2020-11-21,C-002802,CANB5,3,599400,2020-11-30,,配達済み,冨樫 千晶,1979-11-18,女,北海道,法人,Caps-A3P,caps,ノートPC,Black,199800
202011220000-1,2020-11-22,C-000617,VENB5,1,269800,2020-12-03,,配達済み,島田 慎介,1988-03-15,男,福岡県,法人,Verge-U5,verge,ノートPC,Black,269800
202011220001-1,2020-11-22,C-000665,CANB5,1,199800,2020-12-05,,配達済み,太田 梨絵,2007-08-01,女,東京都,個人,Caps-A3P,caps,ノートPC,Black,199800
202011220002-1,2020-11-22,C-001225,CANB5,3,599400,2020-12-02,,配達済み,原田 良平,1998-03-18,男,岡山県,個人,Caps-A3P,caps,ノートPC,Black,199800
202011220004-1,2020-11-22,C-001386,PUNB1,1,67800,2020-12-04,,配達済み,西脇 則子,2002-11-19,女,愛知県,個人,Puter-K1,puter,ノートPC,Black,67800
202011220004-2,2020-11-22,C-001386,PUDB3,2,179880,2020-12-01,,配達済み,西脇 則子,2002-11-19,女,愛知県,個人,Puter-M2,puter,デスクトップ,Black,89940
202011220005-1,2020-11-22,C-001780,PUDB1,2,143600,2020-12-03,,配達済み,村田 彩,2003-04-02,女,愛知県,個人,Puter-M1,puter,デスクトップ,Black,71800
202011220007-1,2020-11-22,C-002870,INDB3,3,350400,2020-12-03,,配達済み,桝田 亮介,2003-10-21,男,東京都,法人,Inter-C3,Inter,デスクトップ,Black,116800
202011220008-1,2020-11-22,C-003033,INNG7,1,191800,2020-12-04,,配達済み,太田 勝義,2004-01-03,男,福岡県,個人,Inter-Q5H,Inter,ノートPC,Gold,191800
202011220008-2,2020-11-22,C-003033,ZEDB5,5,894500,2020-12-03,,配達済み,太田 勝義,2004-01-03,男,福岡県,個人,Zerace-L5,zerace,デスクトップ,Black,178900
202011220010-1,2020-11-22,C-003039,CADB1,3,404400,2020-11-30,,配達済み,猪瀬 一夫,1972-10-20,男,千葉県,法人,Caps-B1,caps,デスクトップ,Black,134800
202011220015-1,2020-11-22,C-003048,VEDB7,1,228900,2020-12-01,,配達済み,上野 佳美,1990-03-01,女,大阪府,法人,Verge-T7,verge,デスクトップ,Black,228900
202011220016-1,2020-11-22,C-003285,VEDB11,2,799600,2020-12-01,,配達済み,中村 綾,1984-05-31,女,滋賀県,法人,Verge-T9H,verge,デスクトップ,Black,399800
202011230000-1,2020-11-23,C-000224,INNB7,2,363600,2020-12-03,,配達済み,近藤 太一,1974-09-24,男,愛知県,法人,Inter-Q5H,Inter,ノートPC,Black,181800
202011230002-1,2020-11-23,C-000329,ZENB7,6,1388400,2020-12-05,,配達済み,高橋 智秋,1995-08-27,男,愛知県,法人,Zerace-J7,zerace,ノートPC,Black,231400
202011230003-1,2020-11-23,C-000916,VENB5,3,809400,2020-12-05,,配達済み,松原 佑貴,1972-02-29,男,宮城県,法人,Verge-U5,verge,ノートPC,Black,269800
202011230004-1,2020-11-23,C-001389,VENB1,1,184800,2020-12-02,,配達済み,須山 佳宏,1984-12-19,男,東京都,法人,Verge-U1,verge,ノートPC,Black,184800
202011230006-1,2020-11-23,C-002107,PUDB3,1,89940,2020-12-06,,配達済み,宮崎 正敏,1980-09-01,男,東京都,個人,Puter-M2,puter,デスクトップ,Black,89940
202011230010-1,2020-11-23,C-002663,ZEDB3,1,155800,2020-12-05,,配達済み,折田 有佳,2004-10-25,女,東京都,個人,Zerace-L3,zerace,デスクトップ,Black,155800
202011230012-1,2020-11-23,C-002833,INNS3,1,126800,2020-12-01,,配達済み,森下 治,2005-05-02,男,東京都,個人,Inter-V3,Inter,ノートPC,Silver,126800
